millis,stamp,datetime,temp
499000, 1497825701, 2017/6/18 22:41:41, 18.30
499999, 1497825702, 2017/6/18 22:41:42, 18.30
500999, 1497825703, 2017/6/18 22:41:43, 18.30
501999, 1497825704, 2017/6/18 22:41:44, 18.30
502999, 1497825705, 2017/6/18 22:41:45, 18.30
503999, 1497825706, 2017/6/18 22:41:46, 18.30
504998, 1497825707, 2017/6/18 22:41:47, 18.30
506000, 1497825708, 2017/6/18 22:41:48, 18.30
506999, 1497825709, 2017/6/18 22:41:49, 18.30
508000, 1497825710, 2017/6/18 22:41:50, 18.30
508999, 1497825711, 2017/6/18 22:41:51, 18.30
509999, 1497825712, 2017/6/18 22:41:52, 18.30
511000, 1497825713, 2017/6/18 22:41:53, 18.30
511998, 1497825714, 2017/6/18 22:41:54, 18.30
512999, 1497825715, 2017/6/18 22:41:55, 18.30
513999, 1497825716, 2017/6/18 22:41:56, 18.30
514999, 1497825717, 2017/6/18 22:41:57, 18.30
515999, 1497825718, 2017/6/18 22:41:58, 18.30
516999, 1497825719, 2017/6/18 22:41:59, 18.30
517998, 1497825720, 2017/6/18 22:42:0, 18.30
519000, 1497825721, 2017/6/18 22:42:1, 18.30
519999, 1497825722, 2017/6/18 22:42:2, 18.30
520999, 1497825723, 2017/6/18 22:42:3, 18.30
521999, 1497825724, 2017/6/18 22:42:4, 18.30
522998, 1497825725, 2017/6/18 22:42:5, 18.30
523999, 1497825726, 2017/6/18 22:42:6, 18.30
524999, 1497825727, 2017/6/18 22:42:7, 18.30
525999, 1497825728, 2017/6/18 22:42:8, 18.30
526999, 1497825729, 2017/6/18 22:42:9, 18.30
528000, 1497825730, 2017/6/18 22:42:10, 18.30
529000, 1497825731, 2017/6/18 22:42:11, 18.30
529999, 1497825732, 2017/6/18 22:42:12, 18.30
530999, 1497825733, 2017/6/18 22:42:13, 18.30
531999, 1497825734, 2017/6/18 22:42:14, 18.30
532999, 1497825735, 2017/6/18 22:42:15, 18.30
533999, 1497825736, 2017/6/18 22:42:16, 18.30
534999, 1497825737, 2017/6/18 22:42:17, 18.30
536000, 1497825738, 2017/6/18 22:42:18, 18.30
536998, 1497825739, 2017/6/18 22:42:19, 18.30
537999, 1497825740, 2017/6/18 22:42:20, 18.30
538998, 1497825741, 2017/6/18 22:42:21, 18.30
540000, 1497825742, 2017/6/18 22:42:22, 18.30
540999, 1497825743, 2017/6/18 22:42:23, 18.20
541999, 1497825744, 2017/6/18 22:42:24, 18.20
542999, 1497825745, 2017/6/18 22:42:25, 18.20
543998, 1497825746, 2017/6/18 22:42:26, 18.20
544999, 1497825747, 2017/6/18 22:42:27, 18.20
545999, 1497825748, 2017/6/18 22:42:28, 18.20
547000, 1497825749, 2017/6/18 22:42:29, 18.20
547999, 1497825750, 2017/6/18 22:42:30, 18.20
548999, 1497825751, 2017/6/18 22:42:31, 18.20
549999, 1497825752, 2017/6/18 22:42:32, 18.20
551000, 1497825753, 2017/6/18 22:42:33, 18.20
551999, 1497825754, 2017/6/18 22:42:34, 18.20
552999, 1497825755, 2017/6/18 22:42:35, 18.20
554000, 1497825756, 2017/6/18 22:42:36, 18.20
554999, 1497825757, 2017/6/18 22:42:37, 18.20
555999, 1497825758, 2017/6/18 22:42:38, 18.20
556999, 1497825759, 2017/6/18 22:42:39, 18.20
557999, 1497825760, 2017/6/18 22:42:40, 18.20
559000, 1497825761, 2017/6/18 22:42:41, 18.20
559998, 1497825762, 2017/6/18 22:42:42, 18.20
561000, 1497825763, 2017/6/18 22:42:43, 18.20
561999, 1497825764, 2017/6/18 22:42:44, 18.20
562999, 1497825765, 2017/6/18 22:42:45, 18.20
563999, 1497825766, 2017/6/18 22:42:46, 18.20
564999, 1497825767, 2017/6/18 22:42:47, 18.20
565998, 1497825768, 2017/6/18 22:42:48, 18.20
566999, 1497825769, 2017/6/18 22:42:49, 18.20
568000, 1497825770, 2017/6/18 22:42:50, 18.20
568998, 1497825771, 2017/6/18 22:42:51, 18.20
570000, 1497825772, 2017/6/18 22:42:52, 18.20
571000, 1497825773, 2017/6/18 22:42:53, 18.20
571999, 1497825774, 2017/6/18 22:42:54, 18.20
572999, 1497825775, 2017/6/18 22:42:55, 18.20
573999, 1497825776, 2017/6/18 22:42:56, 18.20
574999, 1497825777, 2017/6/18 22:42:57, 18.20
575998, 1497825778, 2017/6/18 22:42:58, 18.20
576999, 1497825779, 2017/6/18 22:42:59, 18.20
578000, 1497825780, 2017/6/18 22:43:0, 18.20
578999, 1497825781, 2017/6/18 22:43:1, 18.20
579999, 1497825782, 2017/6/18 22:43:2, 18.20
580999, 1497825783, 2017/6/18 22:43:3, 18.20
581999, 1497825784, 2017/6/18 22:43:4, 18.20
582999, 1497825785, 2017/6/18 22:43:5, 18.20
583999, 1497825786, 2017/6/18 22:43:6, 18.20
584999, 1497825787, 2017/6/18 22:43:7, 18.20
585999, 1497825788, 2017/6/18 22:43:8, 18.20
586999, 1497825789, 2017/6/18 22:43:9, 18.20
587999, 1497825790, 2017/6/18 22:43:10, 18.20
588998, 1497825791, 2017/6/18 22:43:11, 18.20
589999, 1497825792, 2017/6/18 22:43:12, 18.20
590999, 1497825793, 2017/6/18 22:43:13, 18.20
591998, 1497825794, 2017/6/18 22:43:14, 18.20
592999, 1497825795, 2017/6/18 22:43:15, 18.20
593998, 1497825796, 2017/6/18 22:43:16, 18.20
595000, 1497825797, 2017/6/18 22:43:17, 18.20
595999, 1497825798, 2017/6/18 22:43:18, 18.20
596999, 1497825799, 2017/6/18 22:43:19, 18.20
597999, 1497825800, 2017/6/18 22:43:20, 18.20
598999, 1497825801, 2017/6/18 22:43:21, 18.20
599999, 1497825802, 2017/6/18 22:43:22, 18.20
600999, 1497825803, 2017/6/18 22:43:23, 18.20
601999, 1497825804, 2017/6/18 22:43:24, 18.20
602999, 1497825805, 2017/6/18 22:43:25, 18.20
603999, 1497825806, 2017/6/18 22:43:26, 18.20
604999, 1497825807, 2017/6/18 22:43:27, 18.20
605999, 1497825808, 2017/6/18 22:43:28, 18.20
606998, 1497825809, 2017/6/18 22:43:29, 18.20
608000, 1497825810, 2017/6/18 22:43:30, 18.20
608999, 1497825811, 2017/6/18 22:43:31, 18.20
610000, 1497825812, 2017/6/18 22:43:32, 18.20
610999, 1497825813, 2017/6/18 22:43:33, 18.20
612000, 1497825814, 2017/6/18 22:43:34, 18.20
612999, 1497825815, 2017/6/18 22:43:35, 18.20
614000, 1497825816, 2017/6/18 22:43:36, 18.20
614999, 1497825817, 2017/6/18 22:43:37, 18.20
616000, 1497825818, 2017/6/18 22:43:38, 18.20
616999, 1497825819, 2017/6/18 22:43:39, 18.10
618000, 1497825820, 2017/6/18 22:43:40, 18.10
618999, 1497825821, 2017/6/18 22:43:41, 18.20
620000, 1497825822, 2017/6/18 22:43:42, 18.20
620999, 1497825823, 2017/6/18 22:43:43, 18.10
622000, 1497825824, 2017/6/18 22:43:44, 18.10
623000, 1497825825, 2017/6/18 22:43:45, 18.10
623998, 1497825826, 2017/6/18 22:43:46, 18.10
624999, 1497825827, 2017/6/18 22:43:47, 18.10
625999, 1497825828, 2017/6/18 22:43:48, 18.20
626999, 1497825829, 2017/6/18 22:43:49, 18.20
627999, 1497825830, 2017/6/18 22:43:50, 18.10
628999, 1497825831, 2017/6/18 22:43:51, 18.10
629998, 1497825832, 2017/6/18 22:43:52, 18.10
631000, 1497825833, 2017/6/18 22:43:53, 18.10
631999, 1497825834, 2017/6/18 22:43:54, 18.10
632998, 1497825835, 2017/6/18 22:43:55, 18.10
633999, 1497825836, 2017/6/18 22:43:56, 18.10
634998, 1497825837, 2017/6/18 22:43:57, 18.10
635999, 1497825838, 2017/6/18 22:43:58, 18.10
636998, 1497825839, 2017/6/18 22:43:59, 18.10
637999, 1497825840, 2017/6/18 22:44:0, 18.10
638999, 1497825841, 2017/6/18 22:44:1, 18.10
639998, 1497825842, 2017/6/18 22:44:2, 18.10
640999, 1497825843, 2017/6/18 22:44:3, 18.10
641999, 1497825844, 2017/6/18 22:44:4, 18.10
642999, 1497825845, 2017/6/18 22:44:5, 18.10
643999, 1497825846, 2017/6/18 22:44:6, 18.10
644999, 1497825847, 2017/6/18 22:44:7, 18.10
645999, 1497825848, 2017/6/18 22:44:8, 18.10
647000, 1497825849, 2017/6/18 22:44:9, 18.10
648000, 1497825850, 2017/6/18 22:44:10, 18.10
648998, 1497825851, 2017/6/18 22:44:11, 18.10
650000, 1497825852, 2017/6/18 22:44:12, 18.10
650999, 1497825853, 2017/6/18 22:44:13, 18.10
651999, 1497825854, 2017/6/18 22:44:14, 18.10
652999, 1497825855, 2017/6/18 22:44:15, 18.10
653999, 1497825856, 2017/6/18 22:44:16, 18.10
654999, 1497825857, 2017/6/18 22:44:17, 18.10
656000, 1497825858, 2017/6/18 22:44:18, 18.10
657000, 1497825859, 2017/6/18 22:44:19, 18.10
657999, 1497825860, 2017/6/18 22:44:20, 18.10
659000, 1497825861, 2017/6/18 22:44:21, 18.10
659999, 1497825862, 2017/6/18 22:44:22, 18.10
660999, 1497825863, 2017/6/18 22:44:23, 18.10
661998, 1497825864, 2017/6/18 22:44:24, 18.10
662999, 1497825865, 2017/6/18 22:44:25, 18.10
663999, 1497825866, 2017/6/18 22:44:26, 18.10
664998, 1497825867, 2017/6/18 22:44:27, 18.10
665999, 1497825868, 2017/6/18 22:44:28, 18.00
667000, 1497825869, 2017/6/18 22:44:29, 18.00
668000, 1497825870, 2017/6/18 22:44:30, 18.00
668999, 1497825871, 2017/6/18 22:44:31, 18.00
669999, 1497825872, 2017/6/18 22:44:32, 18.00
670999, 1497825873, 2017/6/18 22:44:33, 18.00
672000, 1497825874, 2017/6/18 22:44:34, 18.10
672999, 1497825875, 2017/6/18 22:44:35, 18.10
673998, 1497825876, 2017/6/18 22:44:36, 18.00
674999, 1497825877, 2017/6/18 22:44:37, 18.00
675998, 1497825878, 2017/6/18 22:44:38, 18.10
676999, 1497825879, 2017/6/18 22:44:39, 18.10
677998, 1497825880, 2017/6/18 22:44:40, 18.00
678999, 1497825881, 2017/6/18 22:44:41, 18.00
679999, 1497825882, 2017/6/18 22:44:42, 18.00
680999, 1497825883, 2017/6/18 22:44:43, 18.00
682000, 1497825884, 2017/6/18 22:44:44, 18.00
682999, 1497825885, 2017/6/18 22:44:45, 18.00
683999, 1497825886, 2017/6/18 22:44:46, 18.00
684999, 1497825887, 2017/6/18 22:44:47, 18.10
685999, 1497825888, 2017/6/18 22:44:48, 18.10
686999, 1497825889, 2017/6/18 22:44:49, 18.00
687998, 1497825890, 2017/6/18 22:44:50, 18.00
688999, 1497825891, 2017/6/18 22:44:51, 18.10
689999, 1497825892, 2017/6/18 22:44:52, 18.10
691000, 1497825893, 2017/6/18 22:44:53, 18.10
691998, 1497825894, 2017/6/18 22:44:54, 18.10
693000, 1497825895, 2017/6/18 22:44:55, 18.10
693999, 1497825896, 2017/6/18 22:44:56, 18.10
695000, 1497825897, 2017/6/18 22:44:57, 18.10
695999, 1497825898, 2017/6/18 22:44:58, 18.10
696999, 1497825899, 2017/6/18 22:44:59, 18.10
697999, 1497825900, 2017/6/18 22:45:0, 18.10
698999, 1497825901, 2017/6/18 22:45:1, 18.10
699999, 1497825902, 2017/6/18 22:45:2, 18.10
700998, 1497825903, 2017/6/18 22:45:3, 18.10
702000, 1497825904, 2017/6/18 22:45:4, 18.10
702999, 1497825905, 2017/6/18 22:45:5, 18.10
703998, 1497825906, 2017/6/18 22:45:6, 18.10
705000, 1497825907, 2017/6/18 22:45:7, 18.10
705999, 1497825908, 2017/6/18 22:45:8, 18.10
706999, 1497825909, 2017/6/18 22:45:9, 18.10
707999, 1497825910, 2017/6/18 22:45:10, 18.10
708999, 1497825911, 2017/6/18 22:45:11, 18.10
709999, 1497825912, 2017/6/18 22:45:12, 18.00
710999, 1497825913, 2017/6/18 22:45:13, 18.00
712000, 1497825914, 2017/6/18 22:45:14, 18.00
712998, 1497825915, 2017/6/18 22:45:15, 18.00
713999, 1497825916, 2017/6/18 22:45:16, 18.00
714998, 1497825917, 2017/6/18 22:45:17, 18.00
715999, 1497825918, 2017/6/18 22:45:18, 18.00
716999, 1497825919, 2017/6/18 22:45:19, 18.00
717999, 1497825920, 2017/6/18 22:45:20, 18.00
719000, 1497825921, 2017/6/18 22:45:21, 18.00
720000, 1497825922, 2017/6/18 22:45:22, 18.00
720999, 1497825923, 2017/6/18 22:45:23, 18.00
721999, 1497825924, 2017/6/18 22:45:24, 18.00
722999, 1497825925, 2017/6/18 22:45:25, 18.00
723999, 1497825926, 2017/6/18 22:45:26, 18.00
724999, 1497825927, 2017/6/18 22:45:27, 18.00
725998, 1497825928, 2017/6/18 22:45:28, 18.00
727000, 1497825929, 2017/6/18 22:45:29, 18.00
727999, 1497825930, 2017/6/18 22:45:30, 18.00
728999, 1497825931, 2017/6/18 22:45:31, 18.00
729999, 1497825932, 2017/6/18 22:45:32, 18.00
730999, 1497825933, 2017/6/18 22:45:33, 18.00
731999, 1497825934, 2017/6/18 22:45:34, 18.00
732998, 1497825935, 2017/6/18 22:45:35, 18.00
733999, 1497825936, 2017/6/18 22:45:36, 18.00
734999, 1497825937, 2017/6/18 22:45:37, 18.00
735998, 1497825938, 2017/6/18 22:45:38, 18.00
736999, 1497825939, 2017/6/18 22:45:39, 18.00
737998, 1497825940, 2017/6/18 22:45:40, 18.00
738999, 1497825941, 2017/6/18 22:45:41, 18.00
739998, 1497825942, 2017/6/18 22:45:42, 18.00
740999, 1497825943, 2017/6/18 22:45:43, 18.00
741998, 1497825944, 2017/6/18 22:45:44, 18.00
742999, 1497825945, 2017/6/18 22:45:45, 18.00
743999, 1497825946, 2017/6/18 22:45:46, 18.00
744999, 1497825947, 2017/6/18 22:45:47, 18.00
745999, 1497825948, 2017/6/18 22:45:48, 18.00
746998, 1497825949, 2017/6/18 22:45:49, 18.00
748000, 1497825950, 2017/6/18 22:45:50, 18.00
748999, 1497825951, 2017/6/18 22:45:51, 18.00
749999, 1497825952, 2017/6/18 22:45:52, 18.00
750999, 1497825953, 2017/6/18 22:45:53, 18.00
751998, 1497825954, 2017/6/18 22:45:54, 18.00
752999, 1497825955, 2017/6/18 22:45:55, 18.00
753999, 1497825956, 2017/6/18 22:45:56, 18.00
755000, 1497825957, 2017/6/18 22:45:57, 18.00
755999, 1497825958, 2017/6/18 22:45:58, 18.00
756999, 1497825959, 2017/6/18 22:45:59, 18.00
757999, 1497825960, 2017/6/18 22:46:0, 18.00
758999, 1497825961, 2017/6/18 22:46:1, 18.00
760000, 1497825962, 2017/6/18 22:46:2, 18.00
760998, 1497825963, 2017/6/18 22:46:3, 18.00
761999, 1497825964, 2017/6/18 22:46:4, 18.00
762999, 1497825965, 2017/6/18 22:46:5, 18.00
763999, 1497825966, 2017/6/18 22:46:6, 18.00
764999, 1497825967, 2017/6/18 22:46:7, 18.00
765999, 1497825968, 2017/6/18 22:46:8, 18.00
766999, 1497825969, 2017/6/18 22:46:9, 18.00
767998, 1497825970, 2017/6/18 22:46:10, 18.00
768999, 1497825971, 2017/6/18 22:46:11, 18.00
769999, 1497825972, 2017/6/18 22:46:12, 18.00
770999, 1497825973, 2017/6/18 22:46:13, 18.00
771999, 1497825974, 2017/6/18 22:46:14, 18.00
772999, 1497825975, 2017/6/18 22:46:15, 18.00
773998, 1497825976, 2017/6/18 22:46:16, 18.00
775000, 1497825977, 2017/6/18 22:46:17, 18.00
775999, 1497825978, 2017/6/18 22:46:18, 18.00
776998, 1497825979, 2017/6/18 22:46:19, 18.00
777999, 1497825980, 2017/6/18 22:46:20, 18.00
778998, 1497825981, 2017/6/18 22:46:21, 18.00
779999, 1497825982, 2017/6/18 22:46:22, 18.00
780999, 1497825983, 2017/6/18 22:46:23, 18.00
781999, 1497825984, 2017/6/18 22:46:24, 18.00
783000, 1497825985, 2017/6/18 22:46:25, 18.00
783998, 1497825986, 2017/6/18 22:46:26, 18.00
784999, 1497825987, 2017/6/18 22:46:27, 18.00
785998, 1497825988, 2017/6/18 22:46:28, 18.00
786999, 1497825989, 2017/6/18 22:46:29, 18.00
787998, 1497825990, 2017/6/18 22:46:30, 18.00
789000, 1497825991, 2017/6/18 22:46:31, 18.00
789998, 1497825992, 2017/6/18 22:46:32, 18.00
791000, 1497825993, 2017/6/18 22:46:33, 18.00
791999, 1497825994, 2017/6/18 22:46:34, 18.00
792999, 1497825995, 2017/6/18 22:46:35, 18.00
793999, 1497825996, 2017/6/18 22:46:36, 18.00
794999, 1497825997, 2017/6/18 22:46:37, 18.00
795999, 1497825998, 2017/6/18 22:46:38, 18.00
796999, 1497825999, 2017/6/18 22:46:39, 18.00
797999, 1497826000, 2017/6/18 22:46:40, 18.00
799000, 1497826001, 2017/6/18 22:46:41, 18.00
799998, 1497826002, 2017/6/18 22:46:42, 18.00
800999, 1497826003, 2017/6/18 22:46:43, 18.00
801999, 1497826004, 2017/6/18 22:46:44, 18.00
803000, 1497826005, 2017/6/18 22:46:45, 18.00
803999, 1497826006, 2017/6/18 22:46:46, 18.00
805000, 1497826007, 2017/6/18 22:46:47, 18.00
805998, 1497826008, 2017/6/18 22:46:48, 18.00
807000, 1497826009, 2017/6/18 22:46:49, 18.00
807999, 1497826010, 2017/6/18 22:46:50, 18.00
808999, 1497826011, 2017/6/18 22:46:51, 18.00
809999, 1497826012, 2017/6/18 22:46:52, 18.00
810999, 1497826013, 2017/6/18 22:46:53, 18.00
811999, 1497826014, 2017/6/18 22:46:54, 18.00
812999, 1497826015, 2017/6/18 22:46:55, 18.00
813999, 1497826016, 2017/6/18 22:46:56, 18.00
814999, 1497826017, 2017/6/18 22:46:57, 18.00
816000, 1497826018, 2017/6/18 22:46:58, 17.90
816999, 1497826019, 2017/6/18 22:46:59, 17.90
817998, 1497826020, 2017/6/18 22:47:0, 17.90
818999, 1497826021, 2017/6/18 22:47:1, 18.00
819999, 1497826022, 2017/6/18 22:47:2, 18.00
821000, 1497826023, 2017/6/18 22:47:3, 18.00
821999, 1497826024, 2017/6/18 22:47:4, 18.00
822999, 1497826025, 2017/6/18 22:47:5, 17.90
823999, 1497826026, 2017/6/18 22:47:6, 17.90
824999, 1497826027, 2017/6/18 22:47:7, 17.90
825999, 1497826028, 2017/6/18 22:47:8, 17.90
826999, 1497826029, 2017/6/18 22:47:9, 17.90
827999, 1497826030, 2017/6/18 22:47:10, 17.90
828998, 1497826031, 2017/6/18 22:47:11, 17.90
830000, 1497826032, 2017/6/18 22:47:12, 17.90
830999, 1497826033, 2017/6/18 22:47:13, 17.90
831998, 1497826034, 2017/6/18 22:47:14, 17.90
832999, 1497826035, 2017/6/18 22:47:15, 17.90
833999, 1497826036, 2017/6/18 22:47:16, 17.90
834999, 1497826037, 2017/6/18 22:47:17, 17.90
835998, 1497826038, 2017/6/18 22:47:18, 17.90
837000, 1497826039, 2017/6/18 22:47:19, 17.90
837999, 1497826040, 2017/6/18 22:47:20, 17.90
838999, 1497826041, 2017/6/18 22:47:21, 17.90
839999, 1497826042, 2017/6/18 22:47:22, 17.90
840999, 1497826044, 2017/6/18 22:47:24, 17.90
841999, 1497826045, 2017/6/18 22:47:25, 17.90
842998, 1497826046, 2017/6/18 22:47:26, 17.90
844000, 1497826047, 2017/6/18 22:47:27, 17.90
844999, 1497826048, 2017/6/18 22:47:28, 17.90
845999, 1497826049, 2017/6/18 22:47:29, 17.90
846999, 1497826050, 2017/6/18 22:47:30, 17.90
848000, 1497826051, 2017/6/18 22:47:31, 17.90
848999, 1497826052, 2017/6/18 22:47:32, 17.90
849999, 1497826053, 2017/6/18 22:47:33, 17.90
851000, 1497826054, 2017/6/18 22:47:34, 17.90
851999, 1497826055, 2017/6/18 22:47:35, 17.90
852999, 1497826056, 2017/6/18 22:47:36, 17.90
853999, 1497826057, 2017/6/18 22:47:37, 17.90
854999, 1497826058, 2017/6/18 22:47:38, 17.90
855999, 1497826059, 2017/6/18 22:47:39, 17.90
856999, 1497826060, 2017/6/18 22:47:40, 17.90
857998, 1497826061, 2017/6/18 22:47:41, 17.90
858998, 1497826062, 2017/6/18 22:47:42, 17.90
859999, 1497826063, 2017/6/18 22:47:43, 17.90
860999, 1497826064, 2017/6/18 22:47:44, 17.90
861999, 1497826065, 2017/6/18 22:47:45, 17.90
862999, 1497826066, 2017/6/18 22:47:46, 17.90
863998, 1497826067, 2017/6/18 22:47:47, 17.90
865000, 1497826068, 2017/6/18 22:47:48, 17.90
865999, 1497826069, 2017/6/18 22:47:49, 17.90
867000, 1497826070, 2017/6/18 22:47:50, 17.90
867999, 1497826071, 2017/6/18 22:47:51, 17.90
868999, 1497826072, 2017/6/18 22:47:52, 17.90
869999, 1497826073, 2017/6/18 22:47:53, 17.90
870999, 1497826074, 2017/6/18 22:47:54, 17.90
871999, 1497826075, 2017/6/18 22:47:55, 17.90
872998, 1497826076, 2017/6/18 22:47:56, 17.90
873999, 1497826077, 2017/6/18 22:47:57, 17.90
874999, 1497826078, 2017/6/18 22:47:58, 17.90
875999, 1497826079, 2017/6/18 22:47:59, 17.90
876999, 1497826080, 2017/6/18 22:48:0, 17.90
877999, 1497826081, 2017/6/18 22:48:1, 17.90
878999, 1497826082, 2017/6/18 22:48:2, 17.90
880000, 1497826083, 2017/6/18 22:48:3, 17.90
880999, 1497826084, 2017/6/18 22:48:4, 17.90
881998, 1497826085, 2017/6/18 22:48:5, 17.90
882999, 1497826086, 2017/6/18 22:48:6, 17.90
883999, 1497826087, 2017/6/18 22:48:7, 17.90
884999, 1497826088, 2017/6/18 22:48:8, 17.90
885998, 1497826089, 2017/6/18 22:48:9, 17.90
886999, 1497826090, 2017/6/18 22:48:10, 17.90
887999, 1497826091, 2017/6/18 22:48:11, 17.90
888998, 1497826092, 2017/6/18 22:48:12, 17.90
889999, 1497826093, 2017/6/18 22:48:13, 17.90
890999, 1497826094, 2017/6/18 22:48:14, 17.90
891999, 1497826095, 2017/6/18 22:48:15, 17.90
892999, 1497826096, 2017/6/18 22:48:16, 17.90
893999, 1497826097, 2017/6/18 22:48:17, 17.90
894999, 1497826098, 2017/6/18 22:48:18, 17.90
895998, 1497826099, 2017/6/18 22:48:19, 17.90
897000, 1497826100, 2017/6/18 22:48:20, 17.90
897999, 1497826101, 2017/6/18 22:48:21, 17.90
899000, 1497826102, 2017/6/18 22:48:22, 17.90
899999, 1497826103, 2017/6/18 22:48:23, 17.90
900999, 1497826104, 2017/6/18 22:48:24, 17.90
901999, 1497826105, 2017/6/18 22:48:25, 17.80
902999, 1497826106, 2017/6/18 22:48:26, 17.80
904000, 1497826107, 2017/6/18 22:48:27, 17.80
904999, 1497826108, 2017/6/18 22:48:28, 17.80
905999, 1497826109, 2017/6/18 22:48:29, 17.80
906999, 1497826110, 2017/6/18 22:48:30, 17.80
907999, 1497826111, 2017/6/18 22:48:31, 17.80
908999, 1497826112, 2017/6/18 22:48:32, 17.80
910000, 1497826113, 2017/6/18 22:48:33, 17.80
910998, 1497826114, 2017/6/18 22:48:34, 17.80
912000, 1497826115, 2017/6/18 22:48:35, 17.80
912999, 1497826116, 2017/6/18 22:48:36, 17.80
913999, 1497826117, 2017/6/18 22:48:37, 17.80
914999, 1497826118, 2017/6/18 22:48:38, 17.80
915999, 1497826119, 2017/6/18 22:48:39, 17.80
916999, 1497826120, 2017/6/18 22:48:40, 17.80
917998, 1497826121, 2017/6/18 22:48:41, 17.80
919000, 1497826122, 2017/6/18 22:48:42, 17.80
919999, 1497826123, 2017/6/18 22:48:43, 17.80
920998, 1497826124, 2017/6/18 22:48:44, 17.80
922000, 1497826125, 2017/6/18 22:48:45, 17.80
922998, 1497826126, 2017/6/18 22:48:46, 17.80
923999, 1497826127, 2017/6/18 22:48:47, 17.80
924998, 1497826128, 2017/6/18 22:48:48, 17.80
926000, 1497826129, 2017/6/18 22:48:49, 17.80
926999, 1497826130, 2017/6/18 22:48:50, 17.80
927998, 1497826131, 2017/6/18 22:48:51, 17.80
929000, 1497826132, 2017/6/18 22:48:52, 17.80
929999, 1497826133, 2017/6/18 22:48:53, 17.80
930998, 1497826134, 2017/6/18 22:48:54, 17.80
931999, 1497826135, 2017/6/18 22:48:55, 17.80
932999, 1497826136, 2017/6/18 22:48:56, 17.80
933999, 1497826137, 2017/6/18 22:48:57, 17.80
935000, 1497826138, 2017/6/18 22:48:58, 17.80
935999, 1497826139, 2017/6/18 22:48:59, 17.80
936998, 1497826140, 2017/6/18 22:49:0, 17.80
937999, 1497826141, 2017/6/18 22:49:1, 17.80
938999, 1497826142, 2017/6/18 22:49:2, 17.80
940000, 1497826143, 2017/6/18 22:49:3, 17.80
940999, 1497826144, 2017/6/18 22:49:4, 17.80
941999, 1497826145, 2017/6/18 22:49:5, 17.80
942999, 1497826146, 2017/6/18 22:49:6, 17.80
944000, 1497826147, 2017/6/18 22:49:7, 17.80
944999, 1497826148, 2017/6/18 22:49:8, 17.80
945999, 1497826149, 2017/6/18 22:49:9, 17.80
947000, 1497826150, 2017/6/18 22:49:10, 17.80
947999, 1497826151, 2017/6/18 22:49:11, 17.80
949000, 1497826152, 2017/6/18 22:49:12, 17.80
950000, 1497826153, 2017/6/18 22:49:13, 17.80
951000, 1497826154, 2017/6/18 22:49:14, 17.80
952000, 1497826155, 2017/6/18 22:49:15, 17.80
952999, 1497826156, 2017/6/18 22:49:16, 17.80
953999, 1497826157, 2017/6/18 22:49:17, 17.70
955000, 1497826158, 2017/6/18 22:49:18, 17.70
955999, 1497826159, 2017/6/18 22:49:19, 17.80
956999, 1497826160, 2017/6/18 22:49:20, 17.80
957999, 1497826161, 2017/6/18 22:49:21, 17.80
958999, 1497826162, 2017/6/18 22:49:22, 17.80
959998, 1497826163, 2017/6/18 22:49:23, 17.80
960999, 1497826164, 2017/6/18 22:49:24, 17.80
961998, 1497826165, 2017/6/18 22:49:25, 17.80
962999, 1497826166, 2017/6/18 22:49:26, 17.80
